"Media ID","Title","Sort title","Studio","Content Rating","Year","Rating","Summary","Genres","View Count","Last Viewed at","Tagline","Release Date","Writers","Country","Duration","Directors","Roles","Labels","Locked Fields","Extras","Collections","Original Title","Added","Updated","Audio Languages","Audio Title","Subtitle Languages","Subtitle Title","Subtitle Codec","Subtitle Forced","Accessible","Exists","MetaDB Link","MetaData Language","Poster url","Art url","Chapter Source","Chapter Title"
"163","Underworld: Awakening","Underworld: Awakening","Lakeshore Entertainment","R","2012","2.7","After being held in a coma-like state
for fifteen years, vampire Selene learns
that she has a fourteen-year-old
vampire/Lycan hybrid daughter named
Nissa, and when she finds her, they must
stop BioCom from creating super Lycans
that will kill them all.","Action - Fantasy - Horror","N/A","N/A","Vengeance Returns","2012-01-19","J. Michael Straczynski - Len Wiseman -
John Hlavin - Allison Burnett","USA","1:28:34","Måns Mårlind - Björn Stein","Kate Beckinsale - Stephen Rea - Michael
Ealy - Theo James - India Eisley -
Charles Dance - Sandrine Holt - Sanny
van Heteren - Jacob Blair - Robert
Lawrenson - Kurt Max Runte - Marvin
Duerkholz - Ron Wear - Richard Cetrone -
Dan Payne - Mark Gibbon - Benita Ha -
Tyler McClendon - Panou - Ian Rozylo -
Kristen Holden-Ried - John Innes - Lee
Majdoub - Catlin Adams - Adam Greydon
Reid - Christian Tessier - Wes Bentley -
Scott Speedman - Sanny van Heteren - Joe
Censoplano - Preston Cook","N/A","collection","0","Underworld","Underworld: Awakening","2018-09-04","2018-09-10","eng - eng","DTS 5.1 1536 kbps - AC3 2.0 192 kbps
Commentary with the Filmmakers","eng - eng - eng - rus - rus - eng - chi","Forced - N/A - Commentary with the
Filmmakers - N/A - Commentary with the
Filmmakers - N/A - N/A","srt - srt - srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1496025","en","/library/metadata/163/thumb/1536559879","/library/metadata/163/art/1536559879","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A"
"162","Underworld: Evolution","Underworld: Evolution","Lakeshore Entertainment","R","2006","1.6","As the war between the vampires and the
Lycans rages on, Selene, a former member
of the Death Dealers (an elite vampire
special forces unit that hunts
werewolves), and Michael, the werewolf
hybrid, work together in an effort to
unlock the secrets of their respective
bloodlines.","Action - Adventure - Fantasy - Sci-Fi -
Thriller","N/A","N/A","My God. Brother, what have you done?","2006-01-12","Danny McBride","USA","1:46:24","Len Wiseman","Kate Beckinsale - Scott Speedman - Tony
Curran - Shane Brolly - Derek Jacobi -
Bill Nighy - Steven Mackintosh - Zita
Görög - Brian Steele - Scott McElroy -
John Mann - Michael Sheen - Sophia Myles
- Richard Cetrone - Mike Mukatis - Raoul
Ganeev - Andrew Kavadas","N/A","collection","0","Underworld","Underworld: Evolution","2018-09-04","2018-09-09","eng - eng","DTS 5.1 - Commentary","eng - bul - eng","N/A - N/A - N/A","srt - srt - srt","N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0401855","en","/library/metadata/162/thumb/1536523912","/library/metadata/162/art/1536523912","N/A","N/A"
"160","Underworld: Rise of the Lycans","Underworld: Rise of the Lycans","Lakeshore Entertainment","R","2009","2.9","A prequel to the first two Underworld
films, this fantasy explains the origins
of the feud between the Vampires and the
Lycans. Aided by his secret love, Sonja,
courageous Lucian leads the Lycans in
battle against brutal Vampire king
Viktor. Determined to break the king's
enslavement of his people, Lucian faces
off against the Death Dealer army in a
bid for Lycan independence.","Action - Adventure - Fantasy - Sci-Fi -
Thriller","N/A","N/A","Every war has a beginning.","2009-01-22","Danny McBride","USA","1:32:28","Patrick Tatopoulos","Bill Nighy - Michael Sheen - Rhona Mitra
- Shane Brolly - Steven Mackintosh -
Kevin Grevioux - David Aston - Geraldine
Brophy - Leighton Cardno - Alexander
Carroll - Elizabeth Hawthorne - Jason
Hood - Mark Mitchinson - Craig Parker -
Timothy Raby - Tania Nolan - Kate
Beckinsale - Jared Turner - Olivia
Taylforth","N/A","collection","0","Underworld","Underworld: Rise of the Lycans","2018-09-04","2018-09-09","eng","English AC3 640kbps","eng - eng - chi","English - N/A - N/A","srt - srt - srt","N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0834001","en","/library/metadata/160/thumb/1536523914","/library/metadata/160/art/1536523914","N/A","N/A"
"5844","Unforgiven","Unforgiven","Malpaso Productions","R","1992","9.6","William Munny is a retired, once-
ruthless killer turned gentle widower
and hog farmer. To help support his two
motherless children, he accepts one last
bounty-hunter mission to find the men
who brutalized a prostitute. Joined by
his former partner and a cocky
greenhorn, he takes on a corrupt
sheriff.","Drama - Western","N/A","N/A","Some legends will never be forgotten.
Some wrongs can never be forgiven.","1992-08-07","David Webb Peoples - David Webb Peoples","USA","2:10:40","Clint Eastwood","Clint Eastwood - Gene Hackman - Morgan
Freeman - Richard Harris - Jaimz
Woolvett - Anna Levine - Saul Rubinek -
Frances Fisher - David Mucci - Rob
Campbell - Anthony James - Ron White -
Jefferson Mappin - Jeremy Ratchford -
Philip Maurice Hayes - Tara Frederick -
Beverley Elliott - Liisa Repo-Martell -
Shane Meier - Robert Koons - Mina E.
Mina - John Pyper-Ferguson - Walter
Marsh - Larry Reese - Blair Haynes -
Frank C. Turner - Lochlyn Munro - Ben
Cardinal - Michael Charrois - Michael
Maurer - Larry Joshua - George Orrison -
Greg Goossen","N/A","N/A","0","N/A","Unforgiven","2018-10-12","2018-10-12","eng","N/A","eng - N/A - chi - chi - eng","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0105695","en","/library/metadata/5844/thumb/1539319937","/library/metadata/5844/art/1539319937","N/A","N/A"
"6047","United","United","Lipsync Productions","PG-13","2011","7.5","United is based on the true story of
Manchester United's legendary ""Busby
Babes"", the youngest side ever to win
the Football League and the 1958 Munich
Air Crash that claimed eight of the
their number. The film draws on first-
hand interviews with the survivors and
their families to tell the inspirational
story of a team and community overcoming
terrible tragedy.","Drama - History - Sport","1","2018-10-18","The true story of how the world's most
popular team rose from the ashes","2011-01-02","Chris Chibnall","United Kingdom","1:37:46","James Strong","David Tennant - Jack O'Connell - Sam
Claflin - Dougray Scott - Dean Andrews -
Kate Ashfield - David Calder - Neil
Dudgeon - Melanie Hill - Philip Hill-
Pearson - Thomas Howes - Ben Peel -
Brogan West - Kyle Ward - Tim Healy -
Bill Fellows","N/A","N/A","0","N/A","United","2018-10-16","2018-10-17","eng","United 2011 DTS 5.1","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1777034","en","/library/metadata/6047/thumb/1539833513","/library/metadata/6047/art/1539833513","N/A","N/A"
"6045","United 93","United 93","Universal Pictures","R","2006","9.0","A real time account of the events on
United Flight 93, one of the planes
hijacked on 9/11 that crashed near
Shanksville, Pennsylvania when
passengers foiled the terrorist plot.","Drama - History - Thriller","N/A","N/A","September 11, 2001. Four planes were
hijacked. Three of them reached their
target. This is the story of the fourth.","2006-04-28","Paul Greengrass","USA","1:50:50","Paul Greengrass","J.J. Johnson - Polly Adams - Trish Gates
- Nancy McDoniel - Opal Alladin - Gary
Commock - Starla Benford - Susan
Blommaert - David Alan Basche - Richard
Bekins - Christian Clemenson - Liza
Colón-Zayas - Ray Charleson - Denny
Dillon - Peter Hermann - Lorna Dallas -
Kate Jennings Grant - Trieste Kelly Dunn
- Tara Hugo - Marceline Hugot - Khalid
Abdalla - Olivia Thirlby - Daniel Sauli
- Tom O'Rourke - Cheyenne Jackson -
Patrick St. Esprit","N/A","N/A","0","N/A","United 93","2018-10-16","2018-10-16","eng","N/A","eng - chi - chi - eng","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0475276","en","/library/metadata/6045/thumb/1539687137","/library/metadata/6045/art/1539687137","N/A","N/A"
"5272","Up","Up","Pixar","PG","2009","9.8","Carl Fredricksen spent his entire life
dreaming of exploring the globe and
experiencing life to its fullest. But at
age 78, life seems to have passed him
by, until a twist of fate (and a
persistent 8-year old Wilderness
Explorer named Russell) gives him a new
lease on life.","Animation - Adventure - Comedy - Family","1","2018-10-08","N/A","2009-05-28","Bob Peterson - Pete Docter","USA","1:36:44","Pete Docter","Ed Asner - Jordan Nagai - Christopher
Plummer - Bob Peterson - Delroy Lindo -
Jerome Ranft - John Ratzenberger - David
Kaye - Elie Docter - Jeremy Leary -
Mickie McGowan - Danny Mann - Donald
Fullilove - Josh Cooley - Pete Docter -
Mark Andrews","N/A","N/A","0","N/A","Up","2018-09-10","2018-10-08","eng","N/A","eng - eng - chi - eng - chi","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1049413","en","/library/metadata/5272/thumb/1538979364","/library/metadata/5272/art/1538979364","media","N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A - N/A - N/A - N/A - N/A -
N/A - N/A - N/A - N/A - N/A - N/A - N/A
- N/A - N/A"
"5129","WALL·E","WALL·E","Pixar","G","2008","9.6","WALL·E is the last robot left on an
Earth that has been overrun with garbage
and all humans have fled to outer space.
For 700 years he has continued to try
and clean up the mess, but has developed
some rather interesting human-like
qualities. When a ship arrives with a
sleek new type of robot, WALL·E thinks
he's finally found a friend and stows
away on the ship when it leaves.","Animation - Adventure - Family - Sci-Fi","2","2018-10-08","An adventure beyond the ordinar-E.","2008-06-22","Jim Reardon - Andrew Stanton","USA","1:37:25","Andrew Stanton","Ben Burtt - Elissa Knight - Jeff Garlin
- Fred Willard - MacInTalk - John
Ratzenberger - Kathy Najimy - Sigourney
Weaver - Teddy Newton - Bob Bergen -
Teresa Ganzel - Jeff Pidgeon - Lori
Richardson - Andrew Stanton - Jim Ward -
Kim Kopf - Angus MacLane - Niki McElroy
- Garrett Palmer - Kai Steel Smith -
Sherry Lynn","N/A","N/A","0","N/A","WALL·E","2018-09-09","2018-10-08","eng","N/A","eng - eng - chi - eng - chi","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0910970","en","/library/metadata/5129/thumb/1538972999","/library/metadata/5129/art/1538972999","N/A","N/A"
"5821","War Horse","War Horse","DreamWorks","PG-13","2011","7.5","Follows a young man named Albert and his
horse, Joey, and how their bond is
broken when Joey is sold to the cavalry
and sent to the trenches of World War
One. Despite being too young to enlist,
Albert heads to France to save his
friend.","Drama - History - War","N/A","N/A","Separated by War. Tested by Battle.
Bound by Friendship.","2011-12-25","Lee Hall - Richard Curtis","USA","2:26:39","Steven Spielberg","Jeremy Irvine - Tom Hiddleston -
Benedict Cumberbatch - Toby Kebbell -
Emily Watson - David Thewlis - Peter
Mullan - David Kross - Nicolas Bro -
Eddie Marsan - Niels Arestrup - Celine
Buckens - Matt Milne - Robert Emms -
Rainer Bock - Geoff Bell - Tony Pitts -
Irfan Hussein - Pip Torrens - Patrick
Kennedy - Liam Cunningham - Hinnerk
Schönemann - Sebastian Hülk - Philippe
Nahon - Trystan Pütter - Anian Zollner -
Hannes Wegener - Maximilian Brückner -
Markus Tomczyk - Peter Benedict -
Michael Kranz - Julian Wadham - Maggie
Ollerenshaw - Seamus O'Neill","N/A","N/A","0","N/A","War Horse","2018-10-07","2018-10-08","N/A","N/A","eng - N/A - chi - eng - chi","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1568911","en","/library/metadata/5821/thumb/1538990302","/library/metadata/5821/art/1538990302","N/A","N/A"
"157","Watchmen","Watchmen","Paramount","R","2009","6.4","In a gritty and alternate 1985 the glory
days of costumed vigilantes have been
brought to a close by a government
crackdown, but after one of the masked
veterans is brutally murdered, an
investigation into the killer is
initiated. The reunited heroes set out
to prevent their own destruction, but in
doing so uncover a sinister plot that
puts all of humanity in grave danger.","Action - Drama - Mystery - Sci-Fi","N/A","N/A","Justice is coming to all of us.  No
matter what we do.","2009-03-05","David Hayter - Alex Tse","USA","3:35:26","Zack Snyder","Jackie Earle Haley - Patrick Wilson -
Jeffrey Dean Morgan - Billy Crudup -
Matthew Goode - Malin Åkerman - Carla
Gugino - Matt Frewer - Stephen McHattie
- Laura Mennell - Rob LaBelle - Gary
Houston - James M. Connor - Mary Ann
Burger - John Shaw - Robert Wisden -
Jerry Wasserman - Don Thompson - Frank
Novak - Sean Allan - Garry Chalk - Ron
Fassler - Stephanie Belding - Michael
Kopsa - William S. Taylor - Chris Burns
- Malcolm Scott - Danny Wattley - Nhi Do
- Walter Addison - David Mackay - Keith
Martin Gordey - Fulvio Cecere - Ted Cole
- Mark Acheson - John Destry - Chris
Gauthier - L. Harvey Gold - Jay Brazeau
- Jesse Reid - Manoj Sood - Dan Payne -
Niall Matter - Apollonia Vanova - Glenn
Ennis - Darryl Scheelar - Clint Carleton
- Brett Stimely - Carrie Genzel - Greg
Travis - Greg Armstrong-Morris - Andrew
Colthart - Bruce Crawford - Sal Sortino
- Eli Snyder - Lori Watt - Tony Bardach
- John Kobylka - Carmen Lavigne - J.R.
Killigrew - Steven Stojkovic - Martin
Reiss - Frank Cassini - John R. Taylor -
Tara Frederick - Daryl Shuttleworth -
Jaryd Heydrick - Ron Chartier - Carly
Bentall - Matt Drake - Haley Guiel -
Sonya Salomaa - Tyler McClendon - Salli
Saffioti - Neil Schell - Deborah Finkel
- Louis Chirillo - Marsha Regis -
Patrick Sabongui - John Tench - Jason
Schombing - Colin Lawrence - Chris Weber
- Alessandro Juliani - Alison Araya -
Youri Obryvtchenko - Mark Gash - Tom
McBeath - Kevin McNulty - Mark Docherty
- Dale Wolfe - Tamara Stanners - Sahara
Davis - Dave Hospes - Jeffrey Frieler -
Kurt Evans - Sylvesta Stuart - Mi-Jung
Lee - Ted Friend - Tiffany Burns -
Michael Adamthwaite - Zack Snyder -
Danny Woodburn","N/A","N/A","0","N/A","Watchmen","2018-09-04","2018-09-04","eng","ETRG","eng - chi","N/A - N/A","srt - srt","N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt0409459","en","/library/metadata/157/thumb/1536093402","/library/metadata/157/art/1536093402","media","Unforgettable Fall. - Changing Times
Credits. - Somebody Knows Why. - Us
Retired Guys. - Hiding in Plain Sight. -
Black Freighter (1). - Friendly
Warnings. - Interference. - Not That
Many Laughs. - Tough All Over. - Vietnam
Victory Night. - Right Leadership. -
What Happened to Us? - Moloch's Second
Visitor. - I Am Pagliacci. - Black
Freighter (2). - Unwanted
Responsibility. - Shadows in the Fog. -
Leave Me Alone. - Black Freighter (3). -
Old Photographs. - The Accident. -
Something Lethal. - Tired of Earth. -
Executive Decision. - Making a Killing.
- Framed. - Black Freighter (4). -
Rorschach Test. - Dogs Get Put Down. -
He Doesn't See Me. - Black Freighter
(5). - Tired of Being Afraid. - Night
Riders. - Come and Get Me. - Prison
Break. - Final Battle. - How We Do
Things. - Do It for Me. - Pyramid
Scheme. - Black Freighter (6). -
Shattering and Miraculous. - Antarctica
Arrival. - World's Punishment. - Black
Freighter (7). - Detonation. -
Reassembled. - Keep Your Own Secrets. -
Goodbye. - Still America. - End Credits."
"5883","The Wave","Wave","Bac Films","Not Rated","2008","7.6","A school teacher discusses types of
government with his class. His students
find it too boring to repeatedly go over
national socialism and believe that
dictatorship cannot be established in
modern Germany. He starts an experiment
to show how easily the masses can become
manipulated.","Drama - Thriller","N/A","2018-10-14","Evil is something that you learn","2008-03-11","Peter Thorwarth - Dennis Gansel","Germany","1:46:43","Dennis Gansel","Jürgen Vogel - Frederick Lau - Max
Riemelt - Jennifer Ulrich - Christiane
Paul - Elyas M’Barek - Cristina do Rego
- Jacob Matschenz - Maximilian Vollmar -
Tim Oliver Schultz - Amelie Kiefer - Max
Mauff - Fabian Preger - Ferdinand
Schmidt-Modrow - Odine Johne - Tino
Mewes - Karoline Teska - Marco
Bretscher-Coschignano - Lennard
Bertzbach - Tommy Schwimmer - Joseph
M'Barek - Jaime Krsto Ferkic - Lucas
Hardt - Maren Kroymann - Teresa Harder -
Thomas Sarbacher - Alexander Held -
Johanna Gastdorf - Friederike Wagner -
Hubert Mulzer - Dennis Gansel - Natascha
Paulick","N/A","N/A","0","N/A","Die Welle","2018-10-14","2018-10-14","ger","N/A","eng - eng - chi - chi - eng","N/A - N/A - N/A - N/A - N/A","srt - srt - srt - srt - srt","N/A - N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1063669","en","/library/metadata/5883/thumb/1539548300","/library/metadata/5883/art/1539548300","N/A","N/A"
"3704","The Way of the Dragon","Way of the Dragon","Golden Harvest Company","R","1972","7.3","Tang Lung arrives in Rome to help his
cousins in the restaurant business. They
are being pressured to sell their
property to the syndicate, who will stop
at nothing to get what they want. When
Tang arrives he poses a new threat to
the syndicate, and they are unable to
defeat him. The syndicate boss hires the
best Japanese and European martial
artists to fight Tang, but he easily
finishes them off.","Action - Adventure - Crime - Drama -
Thriller","N/A","N/A","The Colosseum . . the battleground of
Bruce Lee and Chuck Norris.","1972-06-01","Bruce Lee","Hong Kong","1:39:13","Bruce Lee","Bruce Lee - Nora Miao - Chuck Norris -
Wei Pin-ao - Huang Chung-Hsin - Robert
Wall - Hwang In-Shik - Unicorn Chan -
Malisa Longo - Fu Ching Chen - Robert
Chen - Jon T. Benn - Gam Dai - Lau Wing","N/A","N/A","0","N/A","猛龍過江","2018-09-08","2018-09-08","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","http://www.imdb.com/title/tt0068935","en","/library/metadata/3704/thumb/1536439949","/library/metadata/3704/art/1536439949","N/A","N/A"
"6130","We Steal Secrets: The Story of WikiLeaks","We Steal Secrets: The Story of WikiLeaks","Universal Pictures","R","2013","9.1","Julian Assange. Bradley Manning.
Collateral murder. Cablegate. WikiLeaks.
These people and terms have exploded
into public consciousness by
fundamentally changing the way
democratic societies deal with privacy,
secrecy, and the right to information,
perhaps for generations to come. We
Steal Secrets: The Story of WikiLeaks is
an extensive examination of all things
related to WikiLeaks and the larger
global debate over access to
information.","Documentary","N/A","N/A","N/A","2013-05-24","Alex Gibney","USA","2:09:41","Alex Gibney","Julian Assange - Chelsea Manning -
Heather Brooke - Alex Gibney - Robert
Manne - John 'Fuzface' McMahon - Michael
Hayden - J. William Leonard - Daniel
Domscheit-Berg - Smári McCarthy -
Birgitta Jónsdóttir - Adrian Lamo -
Timothy Douglas Webster - Jason Edwards
- Jihrleah Showman - Philip J. Crowley -
Mark Davis - Ken Day - Kevin Lee Poulsen
- Nick Davies - Iain Overton - James
Ball - Gavin MacFadyen - Donald Boström
- Anna Ardin - Vaughan Smith - Helena
Kennedy - Michael Moore","N/A","N/A","0","N/A","We Steal Secrets: The Story of WikiLeaks","2018-10-16","2018-10-18","N/A","N/A","eng - chi - eng - chi","N/A - N/A - N/A - N/A","srt - srt - srt - srt","N/A - N/A - N/A - N/A","N/A","N/A","http://www.imdb.com/title/tt1824254","en","/library/metadata/6130/thumb/1539887055","/library/metadata/6130/art/1539887055","N/A","N/A"
